i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
1,6448,60983,2952,0.0484002582470509,549.9969900533342
1,6448,85376,4132,0.0484002582470509,558.4524836773676
26,7122,200,1506,7.529535999999998,260.7094083585665
1,6448,119526,5785,0.0484002582470509,564.5927681074455
26,7122,280,2108,7.529535999999998,291.2680639754585
26,7122,392,2952,7.529535999999998,321.42738413014047
26,7122,549,4132,7.529535999999998,352.7609365561403
26,7122,768,5785,7.529535999999998,386.8884250328536
8,7418,200,200,1,82.65328564055858
26,7122,1076,8099,7.529535999999998,423.721701245331
8,7418,280,280,1,104.20423106256007
26,7122,1506,11339,7.529535999999998,461.2975164332036
8,7418,392,392,1,130.4671493698206
26,7122,2108,15874,7.529535999999998,496.98060640797445
8,7418,549,549,1,163.47030018280404
26,7122,2952,22224,7.529535999999998,528.6697516805904
8,7418,768,768,1,205.33396098456913
26,7122,4132,31114,7.529535999999998,555.2960648291245
8,7418,1076,1076,1,256.4970903759575
26,7122,5785,43559,7.529535999999998,576.7249097506701
26,7122,8099,60983,7.529535999999998,593.4199129995193
8,7418,1506,1506,1,314.56410746370165
26,7122,11339,85376,7.529535999999998,606.118256853329
8,7418,2108,2108,1,374.95275110283706
26,7122,15874,119526,7.529535999999998,615.6086666566011
8,7418,2952,2952,1,432.7372673712806
8,7418,4132,4132,1,484.2388390654553
8,7418,5785,5785,1,527.6047631691529
8,7418,8099,8099,1,562.5574799004803
8,7418,11339,11339,1,589.8187924608316
13,8634,5785,52,0.00899927452978129,148.7849010071991
8,7418,15874,15874,1,610.5711348888084
13,8634,8099,73,0.00899927452978129,206.8627810094452
20,5886,200,200,1,73.95240303593063
8,7418,22224,22224,1,626.0905230059374
20,5886,280,280,1,92.7424309858596
20,5886,392,392,1,114.69267671532387
8,7418,31114,31114,1,637.547793620649
13,8634,11339,102,0.00899927452978129,273.9204067811505
20,5886,549,549,1,140.23032871311574
20,5886,768,768,1,169.93798095846773
27,8996,200,200,1,88.95527201610733
8,7418,43559,43559,1,645.9277255693175
13,8634,15874,143,0.00899927452978129,346.53131735434397
20,5886,1076,1076,1,204.46719517364005
8,7418,60983,60983,1,652.0158734837587
20,5886,1506,1506,1,243.92852635635043
27,8996,280,280,1,116.36478499891314
13,8634,22224,200,0.00899927452978129,420.0412132252464
13,8634,22224,52,0.0023425849983812193,184.78508980449433
20,5886,2108,2108,1,286.89312028861673
8,7418,85376,85376,1,656.41773068834
32,10069,200,280,1.4,117.02675782035102
20,5886,2952,2952,1,330.3905769413164
27,8996,392,392,1,151.7590161644085
13,8634,31114,280,0.00899927452978129,489.68117351527997
8,7418,119526,119526,1,659.5893779298095
20,5886,4132,4132,1,371.1633343933073
13,8634,31114,73,0.0023425849983812193,242.92444984077196
20,5886,5785,5785,1,406.88209866105655
32,10069,280,392,1.4,150.0917857584026
13,8634,43559,392,0.00899927452978129,551.7646581817514
27,8996,549,549,1,196.55782425262487
20,5886,8099,8099,1,436.52974273789533
13,8634,43559,102,0.0023425849983812193,308.2819458510844
20,5886,11339,11339,1,460.15046007048534
20,5886,15874,15874,1,478.4074917490307
13,8634,60983,549,0.00899927452978129,604.3058272133139
27,8996,768,768,1,251.52870241660224
32,10069,392,549,1.4,192.70004414381006
13,8634,60983,143,0.0023425849983812193,377.80571131573197
20,5886,22224,22224,1,492.2100125136529
17,6664,200,43559,217.7953337809369,391.90381315115934
39,9909,200,280,1.4,106.57193229676162
20,5886,31114,31114,1,502.4790314536334
13,8634,85376,768,0.00899927452978129,646.9308567749756
17,6664,280,60983,217.7953337809369,404.0381013929587
27,8996,1076,1076,1,315.9431150263468
13,8634,85376,200,0.0023425849983812193,447.3066639124383
20,5886,43559,43559,1,510.0314352578159
32,10069,549,768,1.4,247.11476148340464
17,6664,392,85376,217.7953337809369,420.2571256279081
20,5886,60983,60983,1,515.5399985072669
13,8634,119526,1076,0.00899927452978129,680.3863141362866
39,9909,280,392,1.4,136.59626467220102
27,8996,1506,1506,1,386.8419252917349
17,6664,549,119526,217.7953337809369,440.2216449541785
20,5886,85376,85376,1,519.5339916465423
13,8634,119526,280,0.0023425849983812193,512.5276632561398
20,5886,119526,119526,1,522.4175267953493
32,10069,768,1076,1.4,314.07398443988797
27,8996,2108,2108,1,459.38482730072195
16,8403,22224,52,0.0023425849983812193,167.56689286731321
39,9909,392,549,1.4,176.07521453288322
32,10069,1076,1506,1.4,391.34021104206005
16,8403,31114,73,0.0023425849983812193,221.45864502347732
27,8996,2952,2952,1,528.3622628288934
39,9909,549,768,1.4,227.2030470741555
16,8403,43559,102,0.0023425849983812193,282.8054536910846
27,8996,4132,4132,1,589.7757316163243
32,10069,1506,2108,1.4,473.7069529194408
13,8634,1076,52,0.0484002582470509,67.70557202065358
39,9909,768,1076,1.4,290.7741951999445
16,8403,60983,143,0.0023425849983812193,349.18644069944776
27,8996,5785,5785,1,641.5513425929142
32,10069,2108,2952,1.4,554.7015778900325
13,8634,1506,73,0.0484002582470509,105.98402519522766
16,8403,85376,200,0.0023425849983812193,416.8785483776109
39,9909,1076,1506,1.4,365.0913772163075
27,8996,8099,8099,1,683.3628920563987
2,8395,200,200,1,101.59366836213023
13,8634,2108,102,0.0484002582470509,159.3251180011241
16,8403,119526,280,0.0023425849983812193,481.67965128517494
32,10069,2952,4132,1.4,628.7476671328046
27,8996,11339,11339,1,716.036644972719
2,8395,280,280,1,133.72896452565584
39,9909,1506,2108,1.4,445.6587975604645
13,8634,2952,143,0.0484002582470509,226.76544537457255
13,8634,200,43559,217.7953337809369,445.2286734414785
27,8996,15874,15874,1,740.9504092602784
2,8395,392,392,1,173.5273828144017
32,10069,4132,5785,1.4,692.4478812929883
13,8634,4132,200,0.0484002582470509,303.92200987801084
39,9909,2108,2952,1.4,526.3268563338227
13,8634,280,60983,217.7953337809369,466.99007193723975
27,8996,22224,22224,1,759.6066228306298
2,8395,549,549,1,221.22765226516736
13,8634,5785,280,0.0484002582470509,384.2547509488225
32,10069,5785,8099,1.4,744.6722915884179
13,8634,392,85376,217.7953337809369,493.5924382412038
39,9909,2952,4132,1.4,601.3120596783039
2,8395,768,768,1,276.33177170082894
27,8996,31114,31114,1,773.3937516424436
13,8634,8099,392,0.0484002582470509,461.210041420936
13,8634,549,119526,217.7953337809369,525.1996735926259
2,8395,1076,1076,1,337.29006333523455
32,10069,8099,11339,1.4,785.9399327891539
27,8996,43559,43559,1,783.4854984433454
39,9909,4132,5785,1.4,666.7263814618182
13,8634,11339,549,0.0484002582470509,529.958505894771
2,8395,1506,1506,1,401.2697702055428
27,8996,60983,60983,1,790.8214644675865
32,10069,11339,15874,1.4,817.6630056663014
39,9909,5785,8099,1.4,720.951194585359
13,8634,15874,768,0.0484002582470509,588.0244074650701
2,8395,2108,2108,1,464.49261757465825
27,8996,85376,85376,1,796.1277203089525
13,8634,22224,1076,0.0484002582470509,634.9727946098349
2,8395,2952,2952,1,523.2102716872994
32,10069,15874,22224,1.4,841.5583740713358
39,9909,8099,11339,1.4,764.1621217864407
27,8996,119526,119526,1,799.9521608820161
20,5886,31114,52,0.001673274998843728,153.19614426540647
2,8395,4132,4132,1,574.6988133030052
13,8634,31114,1506,0.0484002582470509,671.6941213682461
20,5886,43559,73,0.001673274998843728,197.63131735189182
20,5886,60983,102,0.001673274998843728,245.44840972796814
32,10069,22224,31114,1.4,859.2923737482811
39,9909,11339,15874,1.4,797.5887201289769
20,5886,85376,143,0.001673274998843728,293.78863149082434
2,8395,5785,5785,1,617.6868849542609
13,8634,43559,2108,0.0484002582470509,699.7139229096783
20,5886,119526,200,0.001673274998843728,339.6222133574894
20,5886,200,31114,155.5680955578121,231.0207465187979
2,8395,8099,8099,1,652.1861414448128
39,9909,15874,22224,1.4,822.8841970027631
32,10069,31114,43559,1.4,872.3127778475404
13,8634,60983,2952,0.0484002582470509,720.7074966310099
20,5886,280,43559,155.5680955578121,242.24095689050606
20,5886,392,60983,155.5680955578121,258.5456308775527
2,8395,11339,11339,1,679.0365913153579
20,5886,549,85376,155.5680955578121,280.7216733862584
13,8634,85376,4132,0.0484002582470509,736.2284258945871
39,9909,22224,31114,1.4,841.7208383613635
32,10069,43559,60983,1.4,881.7984173223718
20,5886,768,119526,155.5680955578121,308.56843635524046
2,8395,15874,15874,1,699.4553055770041
13,8634,119526,5785,0.0484002582470509,747.5928202796465
39,9909,31114,43559,1.4,855.584721975659
2,8395,22224,22224,1,714.7180024185608
32,10069,60983,85376,1.4,888.6703550559366
13,8634,200,8099,40.495651696639975,398.5988771888577
2,8395,31114,31114,1,725.9834774414529
39,9909,43559,60983,1.4,865.7027204034279
13,8634,200,1506,7.529535999999998,270.4725759599661
32,10069,85376,119526,1.4,893.6288179214907
13,8634,280,11339,40.495651696639975,428.84280266476816
2,8395,43559,43559,1,734.2224938282264
13,8634,280,2108,7.529535999999998,310.54618566571594
39,9909,60983,85376,1.4,873.0421011418085
13,8634,392,15874,40.495651696639975,462.3442342287632
2,8395,60983,60983,1,740.2081440911044
20,5886,8099,52,0.006428053235558064,129.9340335425518
13,8634,392,2952,7.529535999999998,355.1705938562252
13,8634,549,22224,40.495651696639975,499.5844943479714
39,9909,85376,119526,1.4,878.342685059803
20,5886,11339,73,0.006428053235558064,174.99380016658333
2,8395,85376,85376,1,744.5359085117855
20,5886,200,5785,28.925465497599983,216.84500813041092
20,5886,15874,102,0.006428053235558064,224.50958065269626
13,8634,549,4132,7.529535999999998,404.25435733162595
20,5886,22224,143,0.006428053235558064,275.30993937026653
13,8634,768,31114,40.495651696639975,539.7757982989532
20,5886,280,8099,28.925465497599983,230.48649709588065
2,8395,119526,119526,1,747.6542063029068
20,5886,31114,200,0.006428053235558064,323.99741340745055
20,5886,392,11339,28.925465497599983,248.24175471987954
20,5886,43559,280,0.006428053235558064,367.823136426118
13,8634,768,5785,7.529535999999998,456.7489713224301
20,5886,549,15874,28.925465497599983,271.20778716493487
13,8634,1076,43559,40.495651696639975,580.7262723889831
20,5886,60983,392,0.006428053235558064,405.1997106239921
20,5886,768,22224,28.925465497599983,299.57332448504826
20,5886,85376,549,0.006428053235558064,435.7030804448158
13,8634,1076,8099,7.529535999999998,510.27315753063755
20,5886,1076,31114,28.925465497599983,332.0210147311058
13,8634,1506,60983,40.495651696639975,619.6479035582727
20,5886,119526,768,0.006428053235558064,459.7520896513585
20,5886,1506,43559,28.925465497599983,365.9318036944571
20,5886,200,1076,5.378239999999998,164.05618157297198
20,5886,2108,60983,28.925465497599983,398.43132021287164
13,8634,1506,11339,7.529535999999998,561.6025520748615
13,8634,2108,85376,40.495651696639975,654.2626081024326
20,5886,280,1506,5.378239999999998,184.26009622580045
39,9909,22224,52,0.0023425849983812193,400.2592683605962
20,5886,2952,85376,28.925465497599983,427.3735841274782
20,5886,392,2108,5.378239999999998,206.56605082432876
20,5886,4132,119526,28.925465497599983,451.6955090810861
13,8634,2108,15874,7.529535999999998,607.8224726982709
13,8634,2952,119526,40.495651696639975,683.3755370369381
20,5886,549,2952,5.378239999999998,232.1248030670227
20,5886,768,4132,5.378239999999998,261.88800233025995
39,9909,31114,73,0.0023425849983812193,485.95243325915317
13,8634,2952,22224,7.529535999999998,647.1801611649764
20,5886,1076,5785,5.378239999999998,295.8610362163342
20,5886,1506,8099,5.378239999999998,332.44409539431064
39,9909,43559,102,0.0023425849983812193,565.8845942572424
20,5886,2108,11339,5.378239999999998,368.8966479971719
13,8634,4132,31114,7.529535999999998,679.208478418301
20,5886,2952,15874,5.378239999999998,402.54618592730264
20,5886,4132,22224,5.378239999999998,431.65825146343076
13,8634,5785,43559,7.529535999999998,704.3765686418656
39,9909,60983,143,0.0023425849983812193,636.50737637925
20,5886,5785,31114,5.378239999999998,455.59407512680815
20,5886,8099,43559,5.378239999999998,474.5319632233642
13,8634,8099,60983,7.529535999999998,723.6427438744842
20,5886,11339,60983,5.378239999999998,489.0961977957165
39,9909,85376,200,0.0023425849983812193,696.0251374851379
20,5886,15874,85376,5.378239999999998,500.06732768908495
13,8634,11339,85376,7.529535999999998,738.1096016456688
20,5886,22224,119526,5.378239999999998,508.2087986565398
39,9909,119526,280,0.0023425849983812193,744.2482063529933
13,8634,15874,119526,7.529535999999998,748.8213624161228
39,9909,1076,52,0.0484002582470509,127.68692217894912
22,9846,22224,52,0.0023425849983812193,60.38617216227142
22,9846,31114,73,0.0023425849983812193,82.94765522535478
39,9909,1506,73,0.0484002582470509,195.13106538347807
22,9846,43559,102,0.0023425849983812193,112.42165177154749
39,9909,2108,102,0.0484002582470509,278.7646896702826
22,9846,60983,143,0.0023425849983812193,150.28450475309248
20,5886,200,280,1.4,91.00949798957807
39,9909,2952,143,0.0484002582470509,371.9143937479403
20,5886,280,392,1.4,111.36215893518622
20,5886,392,549,1.4,134.4804656377907
22,9846,85376,200,0.0023425849983812193,197.94216524834468
20,5886,549,768,1.4,160.8492801445134
39,9909,4132,200,0.0484002582470509,466.0603561219886
20,5886,768,1076,1.4,191.123695234307
20,5886,1076,1506,1.4,225.98585474492478
22,9846,119526,280,0.0023425849983812193,256.2869804097572
20,5886,1506,2108,1.4,265.32610985984076
39,9909,5785,280,0.0484002582470509,553.7131997927521
20,5886,2108,2952,1.4,307.3361191630785
20,5886,2952,4132,1.4,348.9252546091911
20,5886,4132,5785,1.4,387.10429637547526
39,9909,8099,392,0.0484002582470509,630.0935940396124
22,9846,5785,52,0.00899927452978129,55.435950797926424
20,5886,5785,8099,1.4,419.9793784446529
20,5886,8099,11339,1.4,446.90455893739573
39,9909,11339,549,0.0484002582470509,693.3034014215858
20,5886,11339,15874,1.4,468.1425259514616
22,9846,8099,73,0.00899927452978129,77.75502035372577
20,5886,15874,22224,1.4,484.4373889527961
39,9909,15874,768,0.0484002582470509,743.5991476476044
20,5886,22224,31114,1.4,496.6906087235107
22,9846,11339,102,0.00899927452978129,107.17696259817863
20,5886,31114,43559,1.4,505.77167069308877
20,5886,43559,60983,1.4,512.4317571119899
39,9909,22224,1076,0.0484002582470509,782.4611895688005
20,5886,60983,85376,1.4,517.279745851949
22,9846,15874,143,0.00899927452978129,145.13989155947414
20,5886,85376,119526,1.4,520.789734292193
39,9909,31114,1506,0.0484002582470509,811.8448719495856
22,9846,22224,200,0.00899927452978129,193.0115952681963
39,9909,43559,2108,0.0484002582470509,833.7125007215482
22,9846,31114,280,0.00899927452978129,251.65734494128125
22,9846,200,280,1.4,172.38472923413659
39,9909,60983,2952,0.0484002582470509,849.800238712146
22,9846,43559,392,0.00899927452978129,320.65125607232943
22,9846,280,392,1.4,228.78889848575966
39,9909,85376,4132,0.0484002582470509,861.5376289037239
22,9846,60983,549,0.00899927452978129,397.46061841230454
2,8395,200,5785,28.925465497599983,564.2484573671308
22,9846,392,549,1.4,297.02729600415796
2,8395,280,8099,28.925465497599983,601.4975688674075
39,9909,119526,5785,0.0484002582470509,870.0498345985494
22,9846,85376,768,0.00899927452978129,477.41564763529107
2,8395,392,11339,28.925465497599983,633.1377157638516
22,9846,549,768,1.4,374.5323142478024
27,8996,200,5785,28.925465497599983,479.46111179944546
22,9846,119526,1076,0.00899927452978129,554.9222558583707
2,8395,549,15874,28.925465497599983,659.4730929683788
27,8996,31114,52,0.001673274998843728,322.10943717280844
22,9846,768,1076,1.4,456.2988352331309
27,8996,280,8099,28.925465497599983,532.7472736008274
2,8395,768,22224,28.925465497599983,681.0468031004775
27,8996,43559,73,0.001673274998843728,400.9206063707967
8,7418,200,280,1.4,101.74961227192375
22,9846,1076,1506,1.4,536.3150812892403
27,8996,392,11339,28.925465497599983,579.8551179705186
8,7418,280,392,1.4,125.56806872634476
2,8395,1076,31114,28.925465497599983,698.4837144179324
27,8996,60983,102,0.001673274998843728,477.1706210025722
14,9789,200,200,1,110.92819713739466
8,7418,392,549,1.4,154.30523310457346
27,8996,549,15874,28.925465497599983,620.701434247185
22,9846,1506,2108,1.4,609.4229958201998
2,8395,1506,43559,28.925465497599983,712.3759257968267
27,8996,85376,143,0.001673274998843728,546.4955224502676
14,9789,280,280,1,145.42903124897688
8,7418,549,768,1.4,190.27507960321742
27,8996,768,22224,28.925465497599983,656.1903991383837
2,8395,2108,60983,28.925465497599983,723.2642955466605
22,9846,2108,2952,1.4,672.4440271722616
27,8996,119526,200,0.001673274998843728,606.2002287807213
8,7418,768,1076,1.4,235.30333179236845
14,9789,392,392,1,188.84627900894668
27,8996,1076,31114,28.925465497599983,687.0773413635006
8,7418,1076,1506,1.4,288.8472753197373
2,8395,2952,85376,28.925465497599983,731.6534293086198
22,9846,2952,4132,1.4,724.2806485801954
8,7418,1506,2108,1.4,347.4733045068445
2,8395,4132,119526,28.925465497599983,738.0136353774735
27,8996,1506,43559,28.925465497599983,713.6116003898127
14,9789,549,549,1,242.50103932778956
22,9846,4132,5785,1.4,765.3869280401183
8,7418,2108,2952,1.4,406.2293726612511
27,8996,2108,60983,28.925465497599983,735.8203996721296
8,7418,2952,4132,1.4,460.6139058228883
14,9789,768,768,1,306.6790639246999
22,9846,5785,8099,1.4,797.0892183399718
22,9846,200,1506,7.529535999999998,533.7316885597963
8,7418,4132,5785,1.4,507.77015845787946
27,8996,2952,85376,28.925465497599983,753.8452034373444
2,8395,31114,52,0.001673274998843728,173.75753623503536
8,7418,5785,8099,1.4,546.6274644147907
14,9789,1076,1076,1,379.6450657673229
22,9846,8099,11339,1.4,821.0348929386976
22,9846,280,2108,7.529535999999998,605.6260482722026
2,8395,43559,73,0.001673274998843728,230.52613556914207
27,8996,4132,119526,28.925465497599983,768.0547203581697
8,7418,8099,11339,1.4,577.4345340580813
22,9846,11339,15874,1.4,838.845537174821
14,9789,1506,1506,1,457.3325459647651
22,9846,392,2952,7.529535999999998,667.6150817098086
8,7418,11339,15874,1.4,601.1690046926661
2,8395,60983,102,0.001673274998843728,294.27306431748434
