i,matrix_alpha,habitat_alpha,ratio,eca
36,1907,43368,22.737367544323206,807.0448280353901
9,34694,781,0.02251799813685248,493.663990299576
32,34694,625,0.018014398509481985,776.9663279403761
32,3725,781,0.2097152,553.2779541377544
32,67763,206795,3.0517578125,896.9542972736915
18,22204,500,0.02251799813685248,456.9109823717816
32,14211,7276,0.512,806.7558742004032
34,84703,400,0.004722366482869645,925.4452578238277
9,43368,977,0.02251799813685248,506.2772009897283
44,17764,14211,0.8,747.0441063855153
18,27756,625,0.02251799813685248,485.40121230339633
9,54210,1221,0.02251799813685248,516.6667619760422
32,43368,781,0.018014398509481985,800.6779456980343
36,2384,54210,22.737367544323206,835.0344860394986
32,4657,977,0.2097152,606.0427523831329
9,67763,1526,0.02251799813685248,525.1758210968252
32,84703,258494,3.0517578125,898.7937408265948
18,34694,781,0.02251799813685248,510.2218290096832
34,17764,258494,14.551915228366852,1103.2845210348787
32,17764,9095,0.512,825.333650356861
44,22204,17764,0.8,760.3949248324438
9,84703,1907,0.02251799813685248,532.1126118851715
18,43368,977,0.02251799813685248,531.5124927650821
34,105879,500,0.004722366482869645,959.8522023261767
9,105879,2384,0.02251799813685248,537.7466337558733
32,54210,977,0.018014398509481985,820.37290851256
32,5821,1221,0.2097152,653.5799226317071
36,2980,67763,22.737367544323206,858.7755058906347
44,27756,22204,0.8,771.337393400744
18,54210,1221,0.02251799813685248,549.5401730468957
32,105879,323117,3.0517578125,900.2694898121885
32,22204,11369,0.512,840.6487400703963
9,132349,2980,0.02251799813685248,542.3088671268748
18,67763,1526,0.02251799813685248,564.642263115762
9,165436,3725,0.02251799813685248,545.9943213879073
44,34694,27756,0.8,780.2632428691675
34,22204,323117,14.551915228366852,1106.6394103533703
32,7276,1526,0.2097152,695.4881636931077
32,67763,1221,0.018014398509481985,836.6137608718373
18,84703,1907,0.02251799813685248,577.1826938854362
36,3725,84703,22.737367544323206,878.6847327955815
9,206795,4657,0.02251799813685248,548.9657493413463
34,132349,625,0.004722366482869645,988.8756113717366
32,132349,403897,3.0517578125,901.4527814197896
32,27756,14211,0.512,853.2000577183861
31,1526,400,0.262144,268.2461497098123
9,258494,5821,0.02251799813685248,551.3577758035109
18,105879,2384,0.02251799813685248,587.521403919226
44,43368,34694,0.8,787.516186536901
35,781,400,0.512,200.2995773925925
9,323117,7276,0.02251799813685248,553.2809862021076
32,9095,1907,0.2097152,731.7713704407278
32,84703,1526,0.018014398509481985,849.9277373137434
31,1907,500,0.262144,317.84520144966706
18,132349,2980,0.02251799813685248,595.9952729718467
36,4657,105879,22.737367544323206,895.2273214097669
32,34694,17764,0.512,863.4376015474222
9,403897,9095,0.02251799813685248,554.825724310895
44,54210,43368,0.8,793.3915732086092
35,977,500,0.512,240.33098123960724
34,27756,403897,14.551915228366852,1109.335559487651
18,165436,3725,0.02251799813685248,602.9078462329414
34,165436,781,0.004722366482869645,1013.117089127256
31,2384,625,0.262144,369.6026997399927
32,11369,2384,0.2097152,762.718262471907
32,105879,1907,0.018014398509481985,860.7903773216414
18,206795,4657,0.02251799813685248,608.5252383044442
35,27756,400,0.014411518807585587,663.7629926407717
32,43368,22204,0.512,871.7560010765685
44,67763,54210,0.8,798.1392381585831
35,1221,625,0.512,285.07283774963634
36,5821,132349,22.737367544323206,908.8705354805661
18,258494,5821,0.02251799813685248,613.0760445229303
31,2980,781,0.262144,421.549680108875
35,34694,500,0.014411518807585587,690.2602975400362
32,14211,2980,0.2097152,788.7917897421618
44,84703,67763,0.8,801.9679968064368
35,1526,781,0.512,333.4557340849395
18,323117,7276,0.02251799813685248,616.7536217278094
32,132349,2384,0.018014398509481985,869.6188990863731
34,206795,977,0.004722366482869645,1033.2000683652984
32,54210,27756,0.512,878.4942381981559
31,3725,977,0.262144,471.8372157539806
36,7276,165436,22.737367544323206,920.0551563399893
18,403897,9095,0.02251799813685248,619.7195907946149
35,43368,625,0.014411518807585587,712.4714141612246
44,105879,84703,0.8,805.05076986319
35,1907,977,0.512,383.9445933324239
32,17764,3725,0.2097152,810.5405571270093
31,4657,1221,0.262144,518.9756959574016
32,165436,2980,0.018014398509481985,876.7719121144003
32,67763,34694,0.512,883.9389889969491
35,54210,781,0.014411518807585587,730.923152838011
36,9095,206795,22.737367544323206,929.1800133698722
44,132349,105879,0.8,807.5297238378358
34,258494,1221,0.004722366482869645,1049.727022707728
35,2384,1221,0.512,434.768376583961
31,5821,1526,0.262144,561.946260528744
32,22204,4657,0.2097152,828.5349355298247
32,84703,43368,0.512,888.3298209754396
32,206795,3725,0.018014398509481985,882.5528899061075
35,67763,977,0.014411518807585587,746.1401446372306
44,165436,132349,0.8,809.5210816729298
12,54210,400,0.007378697629483821,419.16774610702697
35,2980,1526,0.512,484.19874856982733
31,7276,1907,0.262144,600.1999459914219
36,11369,258494,22.737367544323206,936.5955534590096
12,67763,500,0.007378697629483821,435.15850807070296
32,27756,5821,0.2097152,843.3252761774952
32,105879,54210,0.512,891.8650971193738
35,84703,1221,0.014411518807585587,758.6152658852803
34,323117,1526,0.004722366482869645,1063.2535915468611
12,84703,625,0.007378697629483821,448.6756219724632
44,206795,165436,0.8,811.1194351238821
32,258494,4657,0.018014398509481985,887.2155931868123
35,3725,1907,0.512,530.7836008433882
31,9095,2384,0.262144,633.5856100869203
12,105879,781,0.007378697629483821,459.98656974801963
36,14211,323117,22.737367544323206,942.6031909459483
12,132349,977,0.007378697629483821,469.37214930965797
35,105879,1526,0.014411518807585587,768.7936162511203
44,258494,206795,0.8,812.4015004951818
32,132349,67763,0.512,894.7078871480563
32,34694,7276,0.2097152,855.4175674238336
12,165436,1221,0.007378697629483821,477.10630499833843
35,4657,2384,0.512,573.4800501356542
31,11369,2980,0.262144,662.2479778385971
32,5821,400,0.068719476736,580.4308367579949
32,323117,5821,0.018014398509481985,890.9702523014473
12,206795,1526,0.007378697629483821,483.4435255431287
34,403897,1907,0.004722366482869645,1074.2754905864272
35,132349,1907,0.014411518807585587,777.0659582831429
12,258494,1907,0.007378697629483821,488.6121430840768
44,323117,258494,0.8,813.4293236402286
36,17764,403897,22.737367544323206,947.4580496676645
31,14211,3725,0.262144,686.5253820891207
35,5821,2980,0.512,611.6824971165693
32,165436,84703,0.512,896.9914941005277
32,43368,9095,0.2097152,865.2616693462545
12,323117,2384,0.007378697629483821,492.8118335145439
32,7276,500,0.068719476736,631.5187881282653
32,403897,7276,0.018014398509481985,893.9897747505047
12,403897,2980,0.007378697629483821,496.21386394878766
35,165436,2384,0.014411518807585587,783.7682716974557
44,403897,323117,0.8,814.2529745603663
31,17764,4657,0.262144,706.8632250735144
35,7276,3725,0.512,645.1742842195359
32,206795,105879,0.512,898.8244057045156
32,54210,11369,0.2097152,873.2479431482279
32,9095,625,0.068719476736,676.732122377796
35,206795,2980,0.014411518807585587,789.1849234042407
33,22204,400,0.018014398509481985,777.7651299158504
31,22204,5821,0.262144,723.7487687286937
35,9095,4657,0.512,674.0403286518014
32,258494,132349,0.512,900.2946050781229
35,258494,3725,0.014411518807585587,793.5537120669209
32,67763,14211,0.2097152,879.7090505641019
31,27756,7276,0.262144,737.6665953420439
32,11369,781,0.068719476736,715.9997805413019
35,11369,5821,0.512,698.5713801769434
33,27756,500,0.018014398509481985,819.9511576625595
35,323117,4657,0.014411518807585587,797.0716465525809
32,323117,165436,0.512,901.4732483276119
31,34694,9095,0.262144,749.0711776807622
32,84703,17764,0.2097152,884.924620282615
35,14211,7276,0.512,719.1786718975598
32,14211,977,0.068719476736,749.5775370708866
35,403897,5821,0.014411518807585587,799.9007581150059
31,43368,11369,0.262144,758.3722371152948
32,403897,206795,0.512,902.4177560613168
33,34694,625,0.018014398509481985,856.4552556907972
35,17764,9095,0.512,736.3271271648167
32,105879,22204,0.2097152,889.1272371459742
32,17764,1221,0.068719476736,777.9261111806148
31,54210,14211,0.262144,765.9289194630858
35,22204,11369,0.512,750.4882229100934
32,132349,27756,0.2097152,892.5087802408136
31,67763,17764,0.262144,772.0496022926549
33,43368,781,0.018014398509481985,887.6213692041855
32,22204,1526,0.068719476736,801.6121787315398
35,27756,14211,0.512,762.109933554311
31,84703,22204,0.262144,776.9949898227479
37,400,625,1.5625,210.75706423543278
32,165436,34694,0.2097152,895.2265380276592
32,27756,1907,0.068719476736,821.2359946254135
33,54210,977,0.018014398509481985,913.9266100866625
35,34694,17764,0.512,771.5998724535442
31,105879,27756,0.262144,780.9828826713577
37,500,781,1.5625,244.8911719999205
32,206795,43368,0.2097152,897.4087981041291
32,34694,2384,0.068719476736,837.3833038440924
35,43368,22204,0.512,779.317780133555
31,132349,34694,0.262144,784.1935777566003
33,67763,1221,0.018014398509481985,935.9151536050302
31,165436,43368,0.262144,786.7752641555556
32,258494,54210,0.2097152,899.1597806515595
35,54210,27756,0.512,785.5741367565737
37,625,977,1.5625,283.55926570588093
32,43368,2980,0.068719476736,850.5966896980684
31,206795,54210,0.262144,788.8490613235002
35,67763,34694,0.512,790.6324602393881
33,84703,1526,0.018014398509481985,954.1472037839791
32,323117,67763,0.2097152,900.5638886551267
37,781,1221,1.5625,327.0801451691653
32,54210,3725,0.068719476736,861.3611093985157
31,258494,67763,0.262144,790.5135287833974
25,17764,400,0.02251799813685248,390.9493373602332
35,84703,43368,0.512,794.713574885797
32,403897,84703,0.2097152,901.6893064009035
37,977,1526,1.5625,375.3315455861685
32,67763,4657,0.068719476736,870.0990153312538
33,105879,1907,0.018014398509481985,969.163430170304
25,22204,500,0.02251799813685248,436.69019628626836
31,323117,84703,0.262144,791.8485895888756
35,105879,54210,0.512,798.0007168312073
25,27756,625,0.02251799813685248,479.3504665742881
31,403897,105879,0.262144,792.9188758741269
32,84703,5821,0.068719476736,877.1714672566384
37,1221,1907,1.5625,427.53278809362035
35,132349,67763,0.512,800.644773048001
25,34694,781,0.02251799813685248,518.0584929178845
33,132349,2384,0.018014398509481985,981.4629281200326
35,165436,84703,0.512,802.7692501844937
25,43368,977,0.02251799813685248,552.3753631251534
32,105879,7276,0.068719476736,882.8826403318818
37,1526,2384,1.5625,482.24602847246666
25,54210,1221,0.02251799813685248,582.2179055455142
33,165436,2980,0.018014398509481985,991.4917576782128
35,206795,105879,0.512,804.4747676894475
21,400,4657,11.641532182693481,293.5162491315992
32,132349,9095,0.068719476736,887.4859712095733
25,67763,1526,0.02251799813685248,607.760209037335
37,1907,2980,1.5625,537.6146484087143
21,500,5821,11.641532182693481,320.3642246587981
35,258494,132349,0.512,805.8429946037418
21,625,7276,11.641532182693481,347.0463677681278
25,84703,1907,0.02251799813685248,629.3393901073069
33,206795,3725,0.018014398509481985,999.6390406970585
32,165436,11369,0.068719476736,891.1908213430163
21,781,9095,11.641532182693481,372.698628536326
37,2384,3725,1.5625,591.7184019323338
35,323117,165436,0.512,806.9400235909276
25,105879,2384,0.02251799813685248,647.3783233474561
21,977,11369,11.641532182693481,396.6095099933146
21,1221,14211,11.641532182693481,418.29822714010237
25,132349,2980,0.02251799813685248,662.3288763362161
32,206795,14211,0.068719476736,894.1689900710807
21,1526,17764,11.641532182693481,437.52030187081306
35,403897,206795,0.512,807.8192168410887
33,258494,4657,0.018014398509481985,1006.2380076964803
37,2980,4657,1.5625,642.89145637907
21,1907,22204,11.641532182693481,454.22993002368503
25,165436,3725,0.02251799813685248,674.6340627881389
21,2384,27756,11.641532182693481,468.5259939621537
32,258494,17764,0.068719476736,896.5607161284361
21,2980,34694,11.641532182693481,480.5990421999926
25,206795,4657,0.02251799813685248,684.7053857597462
37,3725,5821,1.5625,689.9121413865317
21,3725,43368,11.641532182693481,490.6875868147823
33,323117,5821,0.018014398509481985,1011.5699709442194
25,258494,5821,0.02251799813685248,692.9112791624328
21,4657,54210,11.641532182693481,499.0460531523738
32,323117,22204,0.068719476736,898.480003111398
21,5821,67763,11.641532182693481,505.9235063679617
25,323117,7276,0.02251799813685248,699.5730521771197
37,4657,7276,1.5625,732.0543839718974
21,7276,84703,11.641532182693481,511.55099575653986
33,403897,7276,0.018014398509481985,1015.869775436963
21,9095,105879,11.641532182693481,516.1351604858694
12,43368,400,0.009223372036854775,415.97100490742235
32,403897,27756,0.068719476736,900.0192248868441
25,403897,9095,0.02251799813685248,704.9655284962729
21,11369,132349,11.641532182693481,519.856043587897
12,54210,500,0.009223372036854775,432.48876569880804
12,67763,625,0.009223372036854775,446.4635398963558
21,14211,165436,11.641532182693481,522.8675232104898
37,5821,9095,1.5625,769.03927398861
12,84703,781,0.009223372036854775,458.1656631460338
21,17764,206795,11.641532182693481,525.2992214339974
12,105879,977,0.009223372036854775,467.8813163342712
21,22204,258494,11.641532182693481,527.2591237704231
12,132349,1221,0.009223372036854775,475.89110384246976
21,27756,323117,11.641532182693481,528.8364230941111
37,7276,11369,1.5625,800.9361890643055
12,165436,1526,0.009223372036854775,482.45656656758666
21,34694,403897,11.641532182693481,530.1042999427602
12,206795,1907,0.009223372036854775,487.81290659074875
12,258494,2384,0.009223372036854775,492.1661516880299
12,323117,2980,0.009223372036854775,495.69323671885974
37,9095,14211,1.5625,828.0526319796328
20,400,5821,14.551915228366852,238.2829688129603
12,403897,3725,0.009223372036854775,498.5438264890097
20,500,7276,14.551915228366852,253.65100618138948
20,625,9095,14.551915228366852,271.27490618349407
20,781,11369,14.551915228366852,291.1067810803115
37,11369,17764,1.5625,850.8359508726712
20,977,14211,14.551915228366852,312.7677359852219
20,1221,17764,14.551915228366852,335.5773073612053
20,1526,22204,14.551915228366852,358.68450471385745
37,14211,22204,1.5625,869.7966685396281
20,1907,27756,14.551915228366852,381.2360415751514
20,2384,34694,14.551915228366852,402.51347580519797
20,2980,43368,14.551915228366852,422.0062292011436
37,17764,27756,1.5625,885.454578287021
20,3725,54210,14.551915228366852,439.42341426739114
20,4657,67763,14.551915228366852,454.6652566541098
20,5821,84703,14.551915228366852,467.7764672406734
37,9095,400,0.04398046511104,638.8158322153223
37,22204,34694,1.5625,898.3044777223266
20,7276,105879,14.551915228366852,478.897722451172
20,9095,132349,14.551915228366852,488.2240331924158
20,11369,165436,14.551915228366852,495.9731695848264
37,11369,500,0.04398046511104,688.9172157000658
37,27756,43368,1.5625,908.7969739573855
20,14211,206795,14.551915228366852,502.36398868875403
20,17764,258494,14.551915228366852,507.60299435049075
26,781,400,0.512,164.39397266091999
20,22204,323117,14.551915228366852,511.87705619464265
26,977,500,0.512,192.38698719199724
37,14211,625,0.04398046511104,732.9346548265979
20,27756,403897,14.551915228366852,515.3503782273158
37,34694,54210,1.5625,917.3299020449987
26,1221,625,0.512,223.66087708558044
26,1526,781,0.512,257.99229131637173
37,17764,781,0.04398046511104,770.945019062466
37,43368,67763,1.5625,924.2466656531235
26,1907,977,0.512,294.69945354591687
26,2384,1221,0.512,332.6776124389987
37,22204,977,0.04398046511104,803.3014650225439
37,54210,84703,1.5625,929.8387291361175
26,2980,1526,0.512,370.60124884246744
26,3725,1907,0.512,407.18141266352734
37,27756,1221,0.04398046511104,830.5221418955065
26,4657,2384,0.512,441.3671873421996
37,67763,105879,1.5625,934.3503236482201
26,5821,2980,0.512,472.4437667221789
26,7276,3725,0.512,500.0373380769344
37,34694,1526,0.04398046511104,853.2022251233387
35,84703,400,0.004722366482869645,700.3938521915233
37,84703,132349,1.5625,937.9840932904325
26,9095,4657,0.512,524.0619996493836
35,105879,500,0.004722366482869645,720.7664998974738
